Student_ID,Age,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Collaboration_with_Peers_via_VR,Interest_in_Continuing_VR_Based_Learning,School_Support_for_VR_in_Curriculum,VR_Engagement_Score,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Grade_Level_Postgraduate,Grade_Level_Undergraduate,Field_of_Study_Business,Field_of_Study_Education,Field_of_Study_Engineering,Field_of_Study_Law,Field_of_Study_Medicine,Field_of_Study_Science,Subject_Biology,Subject_Computer Science,Subject_Economics,Subject_History,Subject_Math,Subject_Physics,Instructor_VR_Proficiency_Beginner,Instructor_VR_Proficiency_Intermediate,Stress_Level_with_VR_Usage_Low,Stress_Level_with_VR_Usage_Medium,Feedback_from_Educators_on_VR_Neutral,Feedback_from_Educators_on_VR_Positive,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,VR_Hours_Science,VR_Hours_Medicine,VR_Hours_Engineering,VR_Hours_Arts,VR_Hours_Business,VR_Hours_Education,VR_Hours_Law
STUD3418,25,True,0.9471733162974876,-0.7156596269653012,True,0.7396209764238533,False,4,True,Yes,True,-0.14297841212036366,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
STUD3419,17,False,0.9471733162974876,0.6856711483730604,True,0.7396209764238533,True,2,True,No,False,1.1307713617804265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0
STUD3420,26,False,-0.32650827624939294,1.3863365360422413,True,0.03414503553883489,True,3,False,No,True,0.9715526400428278,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0
STUD3421,30,True,-0.9633490725228332,-0.7156596269653012,True,0.7396209764238533,False,3,False,No,False,-0.14297841212036366,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
STUD3422,26,True,-1.2817694706595533,-0.014994239296120374,True,0.7396209764238533,False,4,False,No,True,0.49389647483003146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
STUD3423,19,True,0.6287529181607675,-1.416325014634482,False,-1.376806846231202,True,4,False,Yes,True,-1.2575094642835551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0
STUD3424,19,True,-0.9633490725228332,0.6856711483730604,False,0.7396209764238533,False,4,True,No,True,1.1307713617804265,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
STUD3425,21,True,0.6287529181607675,-0.014994239296120374,False,0.03414503553883489,True,2,True,Yes,False,0.016240309617235126,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0
STUD3426,25,True,-1.6001898687962735,0.6856711483730604,False,0.7396209764238533,True,5,False,Yes,True,1.1307713617804265,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STUD3427,30,True,0.9471733162974876,1.3863365360422413,False,-0.6713309053461836,False,3,True,Yes,False,0.1754590313548339,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0
STUD3428,12,False,1.2655937144342078,-1.416325014634482,False,-0.6713309053461836,True,2,True,Yes,False,-1.0982907425459563,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9
STUD3429,27,False,1.2655937144342078,-0.7156596269653012,False,-0.6713309053461836,True,5,True,No,True,-0.7798532990707587,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0
STUD3430,25,False,-1.2817694706595533,0.6856711483730604,True,1.4450969173088717,False,4,False,No,True,1.7676462487308215,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
STUD3431,19,False,0.3103325200240474,1.3863365360422413,False,-0.6713309053461836,True,5,False,No,True,0.1754590313548339,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0
STUD3432,27,True,-0.6449286743861131,0.6856711483730604,False,-0.6713309053461836,False,1,False,No,False,-0.14297841212036366,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0
STUD3433,24,True,-0.008087878112672791,-0.014994239296120374,True,0.03414503553883489,False,4,False,Yes,False,0.016240309617235126,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
STUD3434,24,False,0.6287529181607675,-0.014994239296120374,True,0.03414503553883489,True,1,True,Yes,True,0.016240309617235126,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7,0,0,0
STUD3435,22,False,1.2655937144342078,0.6856711483730604,True,-0.6713309053461836,False,1,False,Yes,True,-0.14297841212036366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0
STUD3436,28,True,0.3103325200240474,1.3863365360422413,False,-0.6713309053461836,False,5,False,No,True,0.1754590313548339,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0
STUD3437,18,False,-1.2817694706595533,-1.416325014634482,True,0.7396209764238533,False,2,False,No,False,-0.7798532990707587,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
STUD3438,30,False,0.6287529181607675,-0.014994239296120374,False,-0.6713309053461836,False,1,True,No,True,-0.4614158555955612,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0
STUD3439,20,True,1.2655937144342078,-1.416325014634482,False,-0.6713309053461836,True,1,False,No,True,-1.0982907425459563,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
STUD3440,22,True,-0.9633490725228332,1.3863365360422413,False,1.4450969173088717,True,2,True,No,True,2.5637398574188155,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
STUD3441,19,False,-1.2817694706595533,-1.416325014634482,False,-0.6713309053461836,True,1,False,Yes,True,-1.0982907425459563,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
STUD3442,30,True,1.584014112570928,-1.416325014634482,False,0.03414503553883489,False,5,False,No,True,-0.9390720208083575,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0
STUD3443,21,True,-0.008087878112672791,1.3863365360422413,False,1.4450969173088717,False,4,True,Yes,True,2.5637398574188155,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5
STUD3444,12,True,-0.9633490725228332,-0.014994239296120374,False,-0.6713309053461836,False,4,False,No,True,-0.4614158555955612,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0
STUD3445,18,True,1.584014112570928,1.3863365360422413,False,1.4450969173088717,False,4,False,No,False,2.5637398574188155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0
STUD3446,16,True,0.3103325200240474,1.3863365360422413,False,-1.376806846231202,True,4,True,No,True,-0.62063457733316,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0
STUD3447,22,True,-0.32650827624939294,-0.7156596269653012,True,1.4450969173088717,True,2,True,Yes,True,0.1754590313548339,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0
STUD3448,30,False,1.584014112570928,-0.7156596269653012,True,0.03414503553883489,True,3,False,No,True,-0.4614158555955612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0
STUD3449,24,False,0.9471733162974876,-0.014994239296120374,True,0.7396209764238533,False,1,True,No,False,0.49389647483003146,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
STUD3450,13,False,-0.008087878112672791,-0.014994239296120374,False,1.4450969173088717,True,2,True,Yes,False,0.9715526400428278,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0
STUD3451,17,False,1.584014112570928,-1.416325014634482,False,-0.6713309053461836,True,3,True,No,True,-1.0982907425459563,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0
STUD3452,18,False,-1.2817694706595533,0.6856711483730604,True,-0.6713309053461836,False,5,True,No,True,-0.14297841212036366,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
STUD3453,14,True,0.9471733162974876,-1.416325014634482,False,-0.6713309053461836,False,4,True,No,False,-1.0982907425459563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0
STUD3454,20,True,-0.32650827624939294,1.3863365360422413,False,0.03414503553883489,False,3,True,Yes,True,0.9715526400428278,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
STUD3455,28,False,-0.9633490725228332,-0.014994239296120374,False,0.03414503553883489,True,5,True,Yes,False,0.016240309617235126,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
STUD3456,30,False,-1.6001898687962735,1.3863365360422413,False,0.03414503553883489,False,1,True,Yes,False,0.9715526400428278,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STUD3457,21,True,0.3103325200240474,-1.416325014634482,False,0.7396209764238533,True,5,True,Yes,False,-0.7798532990707587,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
STUD3458,15,False,-0.6449286743861131,0.6856711483730604,True,1.4450969173088717,True,2,False,No,False,1.7676462487308215,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0
STUD3459,12,True,1.584014112570928,-1.416325014634482,True,0.7396209764238533,False,3,False,No,False,-0.7798532990707587,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0
STUD3460,29,True,-1.2817694706595533,-1.416325014634482,True,-0.6713309053461836,True,1,False,No,True,-1.0982907425459563,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
STUD3461,30,False,-0.9633490725228332,-0.7156596269653012,True,-0.6713309053461836,True,5,False,No,False,-0.7798532990707587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
STUD3462,23,True,-0.008087878112672791,-0.014994239296120374,False,0.03414503553883489,True,5,True,Yes,True,0.016240309617235126,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0
STUD3463,19,True,-1.6001898687962735,1.3863365360422413,True,-1.376806846231202,False,5,True,No,True,-0.62063457733316,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD3464,12,False,-0.32650827624939294,-1.416325014634482,True,0.03414503553883489,False,4,True,Yes,False,-0.9390720208083575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0
STUD3465,16,True,-1.2817694706595533,1.3863365360422413,False,-0.6713309053461836,True,3,True,Yes,False,0.1754590313548339,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
STUD3466,13,False,0.3103325200240474,0.6856711483730604,False,0.03414503553883489,True,4,False,No,True,0.49389647483003146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
STUD3467,27,False,1.2655937144342078,-0.7156596269653012,True,1.4450969173088717,True,3,True,No,False,0.1754590313548339,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0
STUD3468,20,False,0.9471733162974876,-0.7156596269653012,False,1.4450969173088717,True,1,True,No,False,0.1754590313548339,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0
STUD3469,29,True,-0.9633490725228332,-0.014994239296120374,False,1.4450969173088717,True,2,True,Yes,True,0.9715526400428278,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0
STUD3470,20,True,0.3103325200240474,0.6856711483730604,True,-1.376806846231202,False,5,True,No,True,-0.7798532990707587,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0
STUD3471,14,True,0.3103325200240474,-0.7156596269653012,True,1.4450969173088717,False,1,False,Yes,True,0.1754590313548339,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
STUD3472,30,False,-0.6449286743861131,-1.416325014634482,True,1.4450969173088717,False,1,False,Yes,True,-0.62063457733316,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0
STUD3473,27,False,-0.6449286743861131,-1.416325014634482,True,0.7396209764238533,True,5,True,No,True,-0.7798532990707587,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0
STUD3474,24,True,-0.32650827624939294,0.6856711483730604,True,-0.6713309053461836,False,1,True,No,False,-0.14297841212036366,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0
STUD3475,25,True,0.9471733162974876,-0.014994239296120374,False,0.7396209764238533,True,3,False,No,False,0.49389647483003146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0
STUD3476,19,False,-0.008087878112672791,0.6856711483730604,True,-1.376806846231202,False,3,True,Yes,False,-0.7798532990707587,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,5,0,0
STUD3477,18,True,0.3103325200240474,-1.416325014634482,False,-0.6713309053461836,True,4,True,Yes,False,-1.0982907425459563,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0
STUD3478,24,True,0.3103325200240474,-0.014994239296120374,True,0.03414503553883489,True,5,False,Yes,True,0.016240309617235126,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
STUD3479,27,False,0.3103325200240474,-1.416325014634482,True,-0.6713309053461836,False,5,False,Yes,True,-1.0982907425459563,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0
STUD3480,28,True,0.6287529181607675,1.3863365360422413,False,-1.376806846231202,False,3,False,Yes,True,-0.62063457733316,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0
STUD3481,24,False,-0.6449286743861131,-0.014994239296120374,False,-1.376806846231202,True,2,False,No,True,-0.9390720208083575,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
STUD3482,28,False,1.584014112570928,-0.014994239296120374,False,0.7396209764238533,False,3,False,No,False,0.49389647483003146,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0
STUD3483,23,True,0.9471733162974876,0.6856711483730604,True,-1.376806846231202,False,3,True,No,True,-0.7798532990707587,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
STUD3484,13,True,0.6287529181607675,-0.014994239296120374,True,0.03414503553883489,False,5,True,Yes,True,0.016240309617235126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0
STUD3485,28,False,-0.6449286743861131,-0.014994239296120374,False,-1.376806846231202,False,1,True,Yes,False,-0.9390720208083575,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0
STUD3486,22,True,0.3103325200240474,-1.416325014634482,False,-1.376806846231202,True,2,True,No,False,-1.2575094642835551,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6
STUD3487,24,False,-0.32650827624939294,-0.7156596269653012,True,1.4450969173088717,True,1,False,Yes,False,0.1754590313548339,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0
STUD3488,12,True,-0.008087878112672791,-1.416325014634482,True,-1.376806846231202,True,3,True,No,False,-1.2575094642835551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0
STUD3489,23,False,-0.6449286743861131,0.6856711483730604,True,-0.6713309053461836,False,3,True,Yes,True,-0.14297841212036366,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0
STUD3490,24,False,-1.6001898687962735,-1.416325014634482,True,-1.376806846231202,False,1,False,No,False,-1.2575094642835551,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
STUD3491,14,False,1.2655937144342078,-0.7156596269653012,False,0.03414503553883489,False,4,True,No,False,-0.4614158555955612,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
STUD3492,27,False,-1.6001898687962735,1.3863365360422413,False,-1.376806846231202,False,2,False,No,True,-0.62063457733316,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD3493,16,False,0.9471733162974876,-0.014994239296120374,False,0.03414503553883489,True,4,True,No,False,0.016240309617235126,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,0
STUD3494,16,False,0.3103325200240474,1.3863365360422413,False,-1.376806846231202,True,1,True,No,True,-0.62063457733316,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
STUD3495,28,False,0.3103325200240474,0.6856711483730604,False,0.7396209764238533,True,3,False,No,True,1.1307713617804265,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0
STUD3496,30,False,-0.6449286743861131,-1.416325014634482,True,-1.376806846231202,True,4,False,Yes,False,-1.2575094642835551,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
STUD3497,29,False,1.2655937144342078,0.6856711483730604,False,0.7396209764238533,True,4,False,Yes,True,1.1307713617804265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0
STUD3498,20,True,0.6287529181607675,-0.7156596269653012,True,0.03414503553883489,True,4,True,No,True,-0.4614158555955612,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0
STUD3499,19,True,-1.6001898687962735,-0.7156596269653012,True,1.4450969173088717,False,2,False,No,True,0.1754590313548339,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD3500,25,False,-0.9633490725228332,-0.014994239296120374,False,0.03414503553883489,False,4,False,Yes,True,0.016240309617235126,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0
STUD3501,26,False,-0.6449286743861131,0.6856711483730604,True,0.7396209764238533,True,5,True,No,False,1.1307713617804265,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
STUD3502,16,False,1.584014112570928,0.6856711483730604,False,0.7396209764238533,False,4,False,Yes,True,1.1307713617804265,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0
STUD3503,14,True,-0.6449286743861131,1.3863365360422413,False,-1.376806846231202,False,5,True,No,True,-0.62063457733316,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0
STUD3504,24,True,0.9471733162974876,-0.014994239296120374,False,1.4450969173088717,False,5,True,No,False,0.9715526400428278,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0
STUD3505,12,False,-0.9633490725228332,0.6856711483730604,False,-0.6713309053461836,True,5,False,Yes,False,-0.14297841212036366,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
STUD3506,18,False,0.9471733162974876,-0.7156596269653012,False,1.4450969173088717,False,5,True,No,True,0.1754590313548339,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
STUD3507,30,True,-0.6449286743861131,-1.416325014634482,True,-1.376806846231202,True,5,False,Yes,True,-1.2575094642835551,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0
STUD3508,26,True,1.2655937144342078,-1.416325014634482,False,1.4450969173088717,False,2,True,No,True,-0.62063457733316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9,0,0,0
STUD3509,14,True,1.2655937144342078,-0.7156596269653012,True,-1.376806846231202,False,4,False,No,False,-1.0982907425459563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0
STUD3510,15,True,-0.008087878112672791,1.3863365360422413,True,-0.6713309053461836,True,2,True,No,False,0.1754590313548339,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
STUD3511,24,False,-1.2817694706595533,-0.7156596269653012,False,0.7396209764238533,True,1,True,No,True,-0.14297841212036366,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
STUD3512,15,False,0.6287529181607675,0.6856711483730604,False,-1.376806846231202,False,3,True,Yes,False,-0.7798532990707587,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
STUD3513,17,False,0.9471733162974876,-0.7156596269653012,False,-1.376806846231202,True,3,False,Yes,False,-1.0982907425459563,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0
STUD3514,14,False,1.584014112570928,0.6856711483730604,True,0.7396209764238533,False,2,True,No,False,1.1307713617804265,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0
STUD3515,17,True,-0.008087878112672791,-0.014994239296120374,True,0.03414503553883489,False,1,True,Yes,True,0.016240309617235126,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
STUD3516,12,True,-1.6001898687962735,-0.014994239296120374,False,1.4450969173088717,False,3,True,Yes,True,0.9715526400428278,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
STUD3517,14,False,-0.6449286743861131,-0.014994239296120374,False,0.03414503553883489,False,1,False,Yes,True,0.016240309617235126,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0
STUD3518,14,True,-1.6001898687962735,-0.7156596269653012,True,0.7396209764238533,False,3,False,No,True,-0.14297841212036366,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
STUD3519,24,False,0.6287529181607675,-0.014994239296120374,False,1.4450969173088717,True,2,True,No,False,0.9715526400428278,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0
